id,state,state_abb,county,county_id,lat,lon,type,sqft
1003348567,Virginia,VA,Loudoun County,107,38.99807915433332,-77.47557114316258,building,156810.0
1007825570,Georgia,GA,Fulton County,121,33.77750521515184,-84.41955232430595,building,283307.0
1010260674,Texas,TX,Bexar County,29,29.41898804241692,-98.7874709988236,building,109489.0
1010260675,Texas,TX,Medina County,325,29.4129769887884,-98.806374449939,building,228897.0
1010260676,Texas,TX,Bexar County,29,29.41579676372189,-98.80331595094908,building,228882.0
1010260677,Texas,TX,Bexar County,29,29.415795638787,-98.8045147999406,building,228885.0
1011125238,Wisconsin,WI,Waukesha County,133,43.05138860290855,-88.21666504030928,building,47298.0
1013396352,Nevada,NV,Clark County,3,36.18299775012923,-115.06266954999842,building,11601.0
1015704066,Arizona,AZ,Maricopa County,13,33.35201067934632,-111.64752987065916,building,654105.0
1015995259,Virginia,VA,Prince William County,153,38.77885736291117,-77.55711533400657,building,14469.0
1017048670,Nevada,NV,Clark County,3,36.05914890088559,-115.21368205577332,building,27670.0
1017460713,Nevada,NV,Clark County,3,36.143646142312384,-115.07677875306494,building,27777.0
1017460715,Nevada,NV,Clark County,3,36.14276349998916,-115.0766965000049,building,15026.0
1017518460,Florida,FL,Broward County,11,26.18499694137505,-80.28691594165383,building,49233.0
1019770124,Illinois,IL,DeKalb County,37,41.88904034750541,-88.72856898056978,campus,12793294.0
1019812125,Oregon,OR,Washington County,67,45.556621303589225,-122.91221283734208,building,111564.0
1020374277,Ohio,OH,Licking County,89,40.09361643944408,-82.75145548070124,building,154029.0
1020374278,Ohio,OH,Licking County,89,40.09653435041937,-82.75205114610061,building,154677.0
1020374279,Ohio,OH,Licking County,89,40.09404615807959,-82.74749104888826,building,161123.0
1020721870,Arkansas,AR,White County,145,35.2492158371357,-91.7409058590938,building,4580.0
1020877488,Virginia,VA,Loudoun County,107,38.9958476154284,-77.4712911922763,building,131476.0
1020877489,Virginia,VA,Loudoun County,107,38.99660796472238,-77.47326247561796,building,131482.0
1020953454,Virginia,VA,Loudoun County,107,39.0046791526227,-77.48497952310191,campus,686547.0
1020953461,Virginia,VA,Loudoun County,107,39.00169800147741,-77.48159549467017,campus,2859895.0
1022744244,Virginia,VA,Loudoun County,107,38.98103411725457,-77.41779460624687,campus,1789925.0
1022744248,Virginia,VA,Loudoun County,107,38.98782988809138,-77.41110852642319,campus,1069380.0
1022757169,Virginia,VA,Loudoun County,107,38.981619328745744,-77.42605829279701,campus,1128056.0
1022757170,Virginia,VA,Loudoun County,107,38.98473223230382,-77.4257836910691,campus,384105.0
1024051963,Utah,UT,Utah County,49,40.26828850505122,-112.01507681579746,building,344790.0
1024051997,Utah,UT,Utah County,49,40.2655639892377,-112.01512736677896,building,626371.0
1024384322,Kansas,KS,Johnson County,91,38.926805991335975,-94.7683727731216,building,4912.0
1025002889,Virginia,VA,Loudoun County,107,39.00571934215422,-77.44944907275473,building,218174.0
1027471509,Oregon,OR,Morrow County,49,45.84666781437448,-119.60703845354756,building,211938.0
1027471510,Oregon,OR,Morrow County,49,45.846753781437606,-119.60906254768788,building,221562.0
1030970564,Virginia,VA,Henrico County,87,37.48196326360026,-77.23380499305182,building,327920.0
1034230196,Florida,FL,Polk County,105,28.29407690335012,-81.83484809231037,building,22578.0
1034475557,Nevada,NV,Clark County,3,36.05972751073122,-115.14721141845384,building,58547.0
1035123473,Utah,UT,Utah County,49,40.27233431054834,-112.01505471830352,building,628165.0
1035123482,Utah,UT,Utah County,49,40.26819070295294,-112.01771937397096,campus,22734233.0
1037871048,Virginia,VA,Loudoun County,107,39.015262930158144,-77.43777001853674,building,14384.0
1038780426,Nebraska,NE,Sarpy County,153,41.11410707210003,-96.14365637259768,campus,7817408.0
1042260902,Arizona,AZ,Cochise County,3,31.972674750091077,-110.3047516999998,building,7539.0
1054387470,Georgia,GA,Newton County,217,33.60076107577663,-83.70034219452744,campus,9032398.0
1054387471,Georgia,GA,Newton County,217,33.6013709927818,-83.70541734238208,building,660258.0
1056658555,Utah,UT,Salt Lake County,35,40.68552518346084,-111.88504405838351,building,28092.0
1057230915,Oregon,OR,Morrow County,49,45.83654228757941,-119.68986643174064,building,213828.0
1059030596,Virginia,VA,Prince William County,153,38.74428601144499,-77.53332238839505,building,111697.0
1059036248,Virginia,VA,Prince William County,153,38.745958588783616,-77.53750921534285,building,257960.0
1059037050,Virginia,VA,Prince William County,153,38.74388634728904,-77.53062487747106,building,149206.0
1059037051,Virginia,VA,Prince William County,153,38.74405494832178,-77.5291961000727,building,104114.0
1065780801,California,CA,Santa Clara County,85,37.3899327218429,-121.96598983231348,building,98142.0
1069388067,South Carolina,SC,Berkeley County,15,33.06202195137125,-80.03831641068669,building,182645.0
1069388075,South Carolina,SC,Berkeley County,15,33.06217398793264,-80.03966007767937,building,181261.0
1069388095,South Carolina,SC,Berkeley County,15,33.0620532330343,-80.041154478933,building,206252.0
1069388141,South Carolina,SC,Berkeley County,15,33.064311956552835,-80.03845634859405,building,181645.0
1069388147,South Carolina,SC,Berkeley County,15,33.06643643704493,-80.0384282206963,building,131216.0
1069388156,South Carolina,SC,Berkeley County,15,33.06415660970066,-80.0435751320087,building,249320.0
1069388186,South Carolina,SC,Berkeley County,15,33.062000589098496,-80.04505685925874,building,697831.0
1069388211,South Carolina,SC,Berkeley County,15,33.06443480153904,-80.04606755156347,building,145533.0
1070895993,Georgia,GA,Newton County,217,33.60009367954904,-83.69683907912508,building,763506.0
1070895994,Georgia,GA,Newton County,217,33.59802145151715,-83.69501281261269,building,342886.0
1071772119,Washington,WA,Douglas County,17,47.416868024109554,-120.20768784943974,building,246129.0
1071774674,Washington,WA,Douglas County,17,47.40758548151772,-120.19160109219082,building,135020.0
1073720208,Iowa,IA,Pottawattamie County,155,41.17734372844027,-95.80485695055478,building,76005.0
1073720209,Iowa,IA,Pottawattamie County,155,41.17727415208592,-95.80637969473156,building,318940.0
1073720210,Iowa,IA,Pottawattamie County,155,41.17745636098298,-95.8032146599412,building,258223.0
1073720211,Iowa,IA,Pottawattamie County,155,41.17748290529598,-95.80096717468037,building,211543.0
1073720212,Iowa,IA,Pottawattamie County,155,41.17554012114429,-95.80676284722784,building,131491.0
1073720213,Iowa,IA,Pottawattamie County,155,41.17554005850446,-95.80565239909376,building,129827.0
1073720214,Iowa,IA,Pottawattamie County,155,41.17554283490945,-95.80449329746104,building,132118.0
1073720215,Iowa,IA,Pottawattamie County,155,41.175543648575314,-95.8033895382722,building,132254.0
1073720216,Iowa,IA,Pottawattamie County,155,41.175547389125526,-95.80222393205068,building,130820.0
1073720217,Iowa,IA,Pottawattamie County,155,41.17554529809748,-95.80111944856117,building,129628.0
1073720218,Iowa,IA,Pottawattamie County,155,41.17555376295006,-95.79994803209584,building,134444.0
1073720219,Iowa,IA,Pottawattamie County,155,41.1726347246986,-95.80402364214318,building,174264.0
1073720220,Iowa,IA,Pottawattamie County,155,41.172640078023726,-95.80252143647044,building,174583.0
1073720221,Iowa,IA,Pottawattamie County,155,41.17261142832355,-95.8011477197886,building,158241.0
1075278060,Iowa,IA,Warren County,181,41.49683039481866,-93.78699632287524,building,242270.0
1075278061,Iowa,IA,Dallas County,49,41.5398138870052,-93.82631357913507,building,90065.0
1075278062,Iowa,IA,Dallas County,49,41.539670453163886,-93.82866540068235,building,80538.0
1075445245,California,CA,Santa Clara County,85,37.3611399057634,-121.9423061882177,building,108346.0
1077131079,Mississippi,MS,DeSoto County,33,34.99348804291279,-90.03416995691286,building,812955.0
1080170579,Oregon,OR,Washington County,67,45.55539062526872,-122.94108717504778,building,20041.0
1080170580,Oregon,OR,Washington County,67,45.55642410414443,-122.93929618708306,building,180357.0
1081973944,Texas,TX,Bexar County,29,29.4491563911304,-98.65314490826424,building,140321.0
1083297858,Arizona,AZ,Maricopa County,13,33.34359228321252,-111.6303055253432,campus,14850970.0
1083841125,Colorado,CO,El Paso County,41,38.78617187499131,-104.7885349003077,building,74307.0
1085608797,Florida,FL,Hillsborough County,57,28.07385598681517,-82.3683379069368,building,30643.0
1088203906,Virginia,VA,Loudoun County,107,39.01674414789713,-77.45200064122655,building,96372.0
1088203907,Virginia,VA,Loudoun County,107,39.01588594875254,-77.45314511765301,building,96367.0
1088241977,Virginia,VA,Loudoun County,107,39.01041104054181,-77.47518883996233,building,208188.0
1090837713,Virginia,VA,Prince William County,153,38.75469273948548,-77.51744670998576,building,153531.0
1091128478,Arizona,AZ,Maricopa County,13,33.40903088866142,-112.3648033961419,building,248866.0
1092283612,New York,NY,Rockland County,87,41.05233000835496,-73.97183915643684,building,262772.0
1097502168,Georgia,GA,Douglas County,97,33.73105742976977,-84.61608084611743,building,213895.0
1103333136,Tennessee,TN,Montgomery County,125,36.62483034098189,-87.26351478308135,building,169733.0
1103333137,Tennessee,TN,Montgomery County,125,36.62430276342711,-87.25902652953205,building,169748.0
1106454555,Virginia,VA,Loudoun County,107,38.97955740282415,-77.41749033094966,building,132491.0
1109643936,New York,NY,Niagara County,63,43.082056267934384,-79.03072271617526,building,61559.0
1109881281,Pennsylvania,PA,Montgomery County,91,40.12187904293604,-75.42087693876488,building,62375.0
1114969101,Oregon,OR,Washington County,67,45.55406423294568,-122.94931170322876,building,155423.0
1116775094,Nevada,NV,Storey County,29,39.51406782848832,-119.4755137508722,building,628883.0
1116775095,Nevada,NV,Storey County,29,39.51387049344325,-119.48485275056316,building,296544.0
1121188409,Utah,UT,Salt Lake County,35,40.76678608763819,-111.92029244663202,building,12565.0
1121592786,Texas,TX,Bexar County,29,29.470679241649435,-98.67062972115532,building,92543.0
1123249721,Virginia,VA,Loudoun County,107,39.02425729354276,-77.45232686183614,building,87843.0
1124864831,Virginia,VA,Loudoun County,107,38.94825818613084,-77.5559109545917,building,242344.0
1126159710,Oregon,OR,Umatilla County,59,45.901449845508274,-119.32052237838585,building,227376.0
1126159711,Oregon,OR,Umatilla County,59,45.90276331956975,-119.32049760712084,building,217425.0
1126159714,Oregon,OR,Umatilla County,59,45.90385105351774,-119.32048702148562,building,219900.0
1126159715,Oregon,OR,Umatilla County,59,45.9050943707071,-119.32016656388495,building,219735.0
1126774147,Missouri,MO,Clay County,47,39.32235240495545,-94.59555838490552,campus,13516765.0
1126774147,Missouri,MO,Platte County,165,39.32235240495545,-94.59555838490552,campus,13516765.0
1127951468,Oregon,OR,Umatilla County,59,45.915709847092806,-119.26998056724548,building,15313.0
1128589933,Virginia,VA,Loudoun County,107,39.06964742434577,-77.56077132424072,building,242639.0
1128589934,Virginia,VA,Loudoun County,107,39.0696544548206,-77.55943345346945,building,247061.0
1132541700,Virginia,VA,Henrico County,87,37.47784537590615,-77.22645499748526,building,604696.0
1132632705,Arizona,AZ,Maricopa County,13,33.460806376980806,-111.99712196333098,building,156513.0
1133944585,Illinois,IL,Madison County,119,38.81056014127996,-89.94870327621621,building,204.0
1134104431,Virginia,VA,Fairfax County,59,38.95145144209857,-77.3640040682946,building,40517.0
1134911640,Virginia,VA,Prince William County,153,38.747595868302135,-77.51947530248223,building,214270.0
1134911641,Virginia,VA,Prince William County,153,38.7483738354232,-77.52070480173404,building,214258.0
1134911642,Virginia,VA,Prince William County,153,38.75251711498091,-77.51311070311338,building,123471.0
1143804764,Maryland,MD,Howard County,27,39.13368478590359,-76.85140715035047,building,112205.0
1152747559,Oregon,OR,Crook County,13,44.30167224151622,-120.89459613565027,building,455401.0
1152748037,Oregon,OR,Crook County,13,44.29928794775434,-120.894594693301,building,241183.0
1153935548,Oregon,OR,Washington County,67,45.568459285228734,-122.919968912523,building,287848.0
1154349280,Illinois,IL,DuPage County,43,41.707134165979966,-87.97595597595401,building,12413.0
1154503131,Ohio,OH,Franklin County,49,40.10176652448264,-83.1995825830434,building,150776.0
1154503132,Ohio,OH,Franklin County,49,40.10076813040696,-83.19947533976502,building,150211.0
1154503133,Ohio,OH,Franklin County,49,40.09978650124,-83.1992604839832,building,131786.0
1154636644,Illinois,IL,DuPage County,43,41.98791937605658,-88.00726495418601,building,113535.0
1157356188,Wisconsin,WI,Dunn County,33,44.87716526998907,-91.91999887343924,building,3368.0
1160688107,California,CA,Santa Clara County,85,37.37607876788322,-121.97305665064762,building,60989.0
1160814413,Alabama,AL,Madison County,89,34.847333791994075,-86.6269185980179,building,578342.0
1160814415,Alabama,AL,Madison County,89,34.843182229068525,-86.62886566493462,building,352651.0
1160814416,Alabama,AL,Madison County,89,34.84043160671047,-86.62884123942305,building,857148.0
1161094246,Virginia,VA,Loudoun County,107,38.97914745231349,-77.41990459458856,building,129566.0
1161730862,Virginia,VA,Loudoun County,107,38.95733457436757,-77.49759322033701,campus,1524370.0
1173537116,Washington,WA,Douglas County,17,47.41832392189266,-120.20770997491816,building,235418.0
1173537117,Washington,WA,Douglas County,17,47.419636588714944,-120.21382073657306,building,234834.0
1173569101,Iowa,IA,Dallas County,49,41.534990295223466,-93.86344403715006,building,250486.0
1173770902,Virginia,VA,Loudoun County,107,38.94182146398183,-77.52742942359154,building,289889.0
1173822721,Washington,WA,Chelan County,7,47.35949692084332,-120.16009077106148,building,241836.0
1173822722,Washington,WA,Chelan County,7,47.35842571835008,-120.15997586326914,building,232237.0
1173822723,Washington,WA,Chelan County,7,47.3574330116489,-120.15954624801124,building,248918.0
1177794153,Texas,TX,Dallas County,113,32.89476229626733,-96.98194594256124,building,141788.0
1177893426,Virginia,VA,Loudoun County,107,38.981546018635534,-77.41935734925377,building,14733.0
1177975782,Wyoming,WY,Laramie County,21,41.12539868568295,-104.9075161092094,building,29178.0
1177975783,Wyoming,WY,Laramie County,21,41.12645973663428,-104.89953749554007,building,33657.0
1177975784,Wyoming,WY,Laramie County,21,41.12541097703015,-104.90197773507904,building,51590.0
1177975788,Wyoming,WY,Laramie County,21,41.12226600580698,-104.90814229902796,building,218419.0
1177975789,Wyoming,WY,Laramie County,21,41.12224618145857,-104.909516950286,building,216879.0
1178609569,Pennsylvania,PA,Montgomery County,91,40.15222044689243,-75.47762899857408,building,110941.0
1178649864,Idaho,ID,Ada County,1,43.4631412647369,-116.267507299213,campus,15951730.0
1181391920,Virginia,VA,Loudoun County,107,38.91725619520494,-77.49567435184785,building,150112.0
1181391921,Virginia,VA,Prince William County,153,38.76036060090534,-77.51930184592597,building,103128.0
1181391922,Virginia,VA,Prince William County,153,38.76110475090396,-77.51822099585065,building,104697.0
1184066765,Missouri,MO,Clay County,47,39.32265086779682,-94.59806356908612,building,615937.0
1188680247,Virginia,VA,Loudoun County,107,38.99877154862717,-77.47426402852584,building,152471.0
1188680253,Virginia,VA,Loudoun County,107,38.995355290859365,-77.45518312796617,building,153253.0
1188680254,Virginia,VA,Loudoun County,107,38.995198628642754,-77.45688789743473,building,135570.0
1188680255,Virginia,VA,Loudoun County,107,38.989553544254186,-77.4348013050765,building,132942.0
1188691867,Virginia,VA,Loudoun County,107,39.01710249054327,-77.47326655981455,building,91264.0
1188691868,Virginia,VA,Loudoun County,107,39.02019007893849,-77.47553126117117,building,111241.0
1188691869,Virginia,VA,Loudoun County,107,39.017878446923135,-77.48182767102682,building,146234.0
1188715508,Virginia,VA,Loudoun County,107,39.01957792722464,-77.45046549748376,building,131309.0
1188715510,Virginia,VA,Loudoun County,107,39.01794777387917,-77.45947386528228,building,158127.0
1191496040,New Mexico,NM,Valencia County,61,34.825839640241206,-106.77888911307576,building,588490.0
1193914601,Washington,WA,Grant County,25,47.24481075189648,-119.81798352548935,building,280235.0
1193914602,Washington,WA,Grant County,25,47.24427568966153,-119.81481251567008,building,147278.0
1202051225,Iowa,IA,Polk County,153,41.66679862807146,-93.45595524492184,building,56626.0
1207052719,Georgia,GA,Gwinnett County,135,34.03623058231168,-84.05926627312874,campus,1452037.0
1210199365,Nevada,NV,Washoe County,31,39.56971060147777,-119.5378594125417,building,89816.0
1210199366,Nevada,NV,Washoe County,31,39.570052601477805,-119.53709171254168,building,89816.0
1210199367,Nevada,NV,Washoe County,31,39.57059170801203,-119.53603404605106,building,89821.0
1210199368,Nevada,NV,Washoe County,31,39.57098620148502,-119.5353175625486,building,89824.0
1210421871,Ohio,OH,Mahoning County,99,41.04105972873746,-80.63309049266806,building,75379.0
1210515186,Tennessee,TN,Williamson County,187,35.9510406627101,-86.83338099610178,building,69261.0
1211362828,Wisconsin,WI,Columbia County,21,43.63833310938071,-89.72140293849328,building,361.0
1213758201,Tennessee,TN,Sumner County,165,36.408653770477216,-86.37031411803846,campus,17045005.0
1217649348,Illinois,IL,Cook County,31,41.91398308559336,-87.91746545885744,building,194551.0
1217649350,Illinois,IL,Cook County,31,41.91296223024628,-87.91749234723224,building,111422.0
1219083552,Illinois,IL,Cook County,31,42.02314332706365,-87.97218622171744,building,110471.0
1219083554,Illinois,IL,Cook County,31,42.02304233326569,-87.97555687597257,building,163237.0
1221574918,Texas,TX,Travis County,453,30.21539943501369,-97.61896045736678,building,427833.0
1221862807,Virginia,VA,Prince William County,153,38.74697497598997,-77.51852812758843,building,205206.0
1222007663,Ohio,OH,Licking County,89,40.05963281203005,-82.76452657909626,building,138878.0
1222134968,Virginia,VA,Loudoun County,107,38.94913486865636,-77.52358042964754,building,14235.0
1226436454,Iowa,IA,Pottawattamie County,155,41.21209899075678,-95.87791366422856,building,117949.0
1226439731,Oregon,OR,Morrow County,49,45.836184457262725,-119.69404769468916,building,213843.0
1227539675,Virginia,VA,Prince William County,153,38.803345027236205,-77.51061642582921,campus,222846.0
1227550179,Texas,TX,Tarrant County,439,32.65123418104135,-97.31970940523344,building,42691.0
1227604493,California,CA,Santa Clara County,85,37.24260507449007,-121.7839986384854,building,76977.0
1227612684,Virginia,VA,Prince William County,153,38.73698426710412,-77.50407510523524,building,141914.0
1227614670,Virginia,VA,Prince William County,153,38.71497031084338,-77.49512778426042,building,122891.0
1227682824,Arizona,AZ,Maricopa County,13,33.26634359950168,-111.88328970114856,building,138766.0
1227684019,Arizona,AZ,Maricopa County,13,33.27196805840212,-111.88162712790565,building,107618.0
1227684020,Arizona,AZ,Maricopa County,13,33.27193710235771,-111.88328211364428,building,108957.0
1227777116,Virginia,VA,Loudoun County,107,39.00310829243192,-77.43985079751437,building,261859.0
1227883682,Iowa,IA,Polk County,153,41.66765686470181,-93.45548176472272,building,30078.0
1235150788,Nebraska,NE,Sarpy County,153,41.18049999101002,-96.08489874916177,building,237691.0
1235255415,New Mexico,NM,Doña Ana County,13,32.30965547587507,-106.72917107190824,building,31837.0
1235846520,Nevada,NV,Clark County,3,36.22189342504773,-115.14705545021236,building,25096.0
1237493975,Nebraska,NE,Sarpy County,153,41.13491995864724,-96.1440729015135,building,292941.0
1237494981,Nebraska,NE,Sarpy County,153,41.13439327581521,-96.15590606506956,building,297438.0
1238705019,Ohio,OH,Cuyahoga County,35,41.36106237331226,-81.63280479310477,building,26393.0
1238955720,New York,NY,Rockland County,87,41.0362703541861,-73.98749369632571,building,182539.0
1238955733,New York,NY,Rockland County,87,41.0344845031804,-73.97576449873921,building,151516.0
1243089554,Oregon,OR,Washington County,67,45.55421559561292,-122.93942746009344,building,91092.0
1243089555,Oregon,OR,Washington County,67,45.55421716185695,-122.94093896568214,building,93274.0
1252196797,Virginia,VA,Fairfax County,59,38.90434587232984,-77.45247339430483,building,120946.0
1252196798,Virginia,VA,Fairfax County,59,38.90483706376053,-77.45475996912757,building,118988.0
1252196799,Virginia,VA,Loudoun County,107,38.915904671232965,-77.49055174718535,building,87645.0
1252196800,Virginia,VA,Loudoun County,107,38.91498995679571,-77.49097634789652,building,13879.0
1252196801,Ohio,OH,Licking County,89,40.09298279215547,-82.74763713445286,building,136329.0
1252196802,Ohio,OH,Licking County,89,40.09344044223075,-82.7321598268788,building,214329.0
1252196803,Ohio,OH,Licking County,89,40.09215828085437,-82.72755119564094,building,214261.0
1252196804,Ohio,OH,Licking County,89,40.092965346506006,-82.72649053707603,building,14223.0
1252196805,Ohio,OH,Union County,159,40.11625887855608,-83.20139113655297,building,218032.0
1252196806,Ohio,OH,Union County,159,40.11739966334843,-83.20208181892225,building,213349.0
1252196807,Ohio,OH,Union County,159,40.11904802129847,-83.20025962657277,building,13652.0
1252196808,Ohio,OH,Franklin County,49,40.04935754088761,-83.17546025829033,building,220580.0
1252196809,Ohio,OH,Franklin County,49,40.04813089818562,-83.17528384542761,building,217845.0
1252196810,Ohio,OH,Franklin County,49,40.04790974075581,-83.17754692245403,building,14456.0
1252196811,Ohio,OH,Licking County,89,40.05795740696205,-82.76528495795795,building,284807.0
1252196812,Ohio,OH,Franklin County,49,40.059342128156295,-82.77177556209224,building,294201.0
1252196813,Ohio,OH,Licking County,89,40.06037970378648,-82.75098831560908,building,608761.0
1252196814,Ohio,OH,Franklin County,49,39.85209794675051,-82.99487523065918,building,289874.0
1252196815,Virginia,VA,Prince William County,153,38.776122951150654,-77.58252358239119,building,289731.0
1252196816,Oregon,OR,Morrow County,49,45.85874996159125,-119.60509631980196,building,210570.0
1252196817,Oregon,OR,Morrow County,49,45.86008348238562,-119.60513360298896,building,211904.0
1252196818,Oregon,OR,Morrow County,49,45.8609694312574,-119.6051531215301,building,216528.0
1252196819,Oregon,OR,Morrow County,49,45.841481031506696,-119.6517767921927,building,13765.0
1252196820,Oregon,OR,Umatilla County,59,45.9206369354048,-119.23183081247244,building,216430.0
1252196821,Oregon,OR,Umatilla County,59,45.92064708433544,-119.22998114838396,building,211240.0
1252196822,Oregon,OR,Umatilla County,59,45.79777489027666,-119.361958718014,building,216777.0
1252196823,Oregon,OR,Umatilla County,59,45.799165042059165,-119.3666580013381,building,216903.0
1252196824,Ohio,OH,Fairfield County,45,39.724010166114695,-82.69112739236837,building,289253.0
1252196825,Virginia,VA,Prince William County,153,38.74614581949864,-77.51721534270156,building,212702.0
1252196826,Virginia,VA,Loudoun County,107,38.92131351222202,-77.48579976531855,building,133944.0
1253282099,Virginia,VA,Loudoun County,107,38.99509407061763,-77.47107161222901,building,14683.0
1253282100,Nebraska,NE,Sarpy County,153,41.123572980157554,-96.13289444072416,building,628560.0
1253282101,Nebraska,NE,Sarpy County,153,41.11432923797791,-96.1428365153122,building,625288.0
1253282102,Nebraska,NE,Sarpy County,153,41.11216327459793,-96.14155463388816,building,286253.0
1253282103,Iowa,IA,Polk County,153,41.67557150002093,-93.50965654880696,building,493366.0
1253282104,Iowa,IA,Polk County,153,41.67582283535729,-93.50603124097204,building,601076.0
1254161871,Kentucky,KY,Hopkins County,107,37.362990903258414,-87.54712130515388,campus,442423.0
1258702591,Georgia,GA,Douglas County,97,33.73070271823669,-84.61123970385259,building,311176.0
1263819877,Nevada,NV,Clark County,3,36.06402201453284,-115.22111213586722,building,241776.0
1268789798,Wyoming,WY,Laramie County,21,41.18260120002003,-104.0684982999999,building,1114.0
1269259655,Virginia,VA,Manassas city,683,38.740435867935545,-77.50398435557676,building,95987.0
1271571726,Illinois,IL,DuPage County,43,41.98896681192547,-88.00725702699874,building,115555.0
1276373853,Oregon,OR,Crook County,13,44.28575425519378,-120.8699210224936,building,275217.0
1276518679,Virginia,VA,Loudoun County,107,38.986526005508,-77.435175737807,building,113421.0
1276518684,Virginia,VA,Loudoun County,107,38.98862094741784,-77.4407518987356,building,79844.0
1276518687,Virginia,VA,Loudoun County,107,38.99226912328289,-77.43393215610038,building,85319.0
1278541792,Ohio,OH,Summit County,153,41.057431068795566,-81.52197151267426,building,59427.0
1280340212,Virginia,VA,Loudoun County,107,38.94736148494224,-77.5202261632775,building,13569.0
1280340213,Virginia,VA,Loudoun County,107,38.98357495375973,-77.41752673157097,building,14079.0
1280340214,Virginia,VA,Prince William County,153,38.80289734729966,-77.6221271999352,building,129225.0
1280340215,Virginia,VA,Prince William County,153,38.7451198113642,-77.53309395336687,building,14507.0
1280340216,Virginia,VA,Prince William County,153,38.81459760122616,-77.65433143122239,building,14389.0
1280340217,Virginia,VA,Prince William County,153,38.81696824406837,-77.65215913005484,building,149332.0
1280344148,Ohio,OH,Union County,159,40.13418977024933,-83.21583366417357,building,233609.0
1280344149,Oregon,OR,Umatilla County,59,45.92059672458088,-119.22880463589556,building,225421.0
1280344150,Oregon,OR,Umatilla County,59,45.920560005801455,-119.2270042542206,building,217375.0
1280344151,Oregon,OR,Umatilla County,59,45.919515285726376,-119.22609033042734,building,16064.0
1280344153,Oregon,OR,Umatilla County,59,45.88251750222229,-119.3416517837596,building,218698.0
1280344154,Oregon,OR,Morrow County,49,45.86225295877379,-119.60511168543223,building,211930.0
1280344155,Oregon,OR,Morrow County,49,45.85803760730771,-119.60487161226038,building,12811.0
1280344156,Oregon,OR,Morrow County,49,45.840670297393935,-119.65130207689772,building,13923.0
1280344157,Oregon,OR,Morrow County,49,45.81993095962179,-119.63208588156591,building,212775.0
1281982556,Ohio,OH,Franklin County,49,39.84875267736796,-82.99616096097107,campus,11463730.0
1281982572,Ohio,OH,Licking County,89,40.09907370699043,-82.75147401690785,campus,1524640.0
1282332209,Georgia,GA,Forsyth County,117,34.10338317620051,-84.2149739266172,building,173693.0
1282875386,Wyoming,WY,Laramie County,21,41.125124440694,-104.89498384404324,campus,306030.0
1283698132,Virginia,VA,Prince William County,153,38.77550687563078,-77.54520013096746,building,181174.0
1283734104,Arizona,AZ,Maricopa County,13,33.44634015387983,-112.37391953991316,building,238581.0
1287260553,Virginia,VA,Prince William County,153,38.7744165289811,-77.58562711780785,building,289621.0
1287260554,Virginia,VA,Prince William County,153,38.80185736221658,-77.62121027768342,building,127010.0
1287260555,Virginia,VA,Prince William County,153,38.80125678726276,-77.62048061962223,building,130170.0
1287260556,Virginia,VA,Prince William County,153,38.77442331044019,-77.54222100424613,building,89044.0
1287260557,Virginia,VA,Prince William County,153,38.77304294726684,-77.54116863541392,building,106629.0
1287260558,Virginia,VA,Prince William County,153,38.75319464399268,-77.51079702257591,building,137971.0
1287260559,Virginia,VA,Prince William County,153,38.758875222417394,-77.51665238523324,building,139592.0
1287260560,Iowa,IA,Pottawattamie County,155,41.17359488843065,-95.79220329121615,building,294718.0
1287260561,Iowa,IA,Pottawattamie County,155,41.17359750472643,-95.78867836937772,building,296835.0
1292169104,Ohio,OH,Cuyahoga County,35,41.44249497050612,-81.80285198960169,campus,974789.0
1292897241,Virginia,VA,Loudoun County,107,39.042552536948456,-77.53829965963824,building,40683.0
1292897242,Virginia,VA,Loudoun County,107,39.04162316420013,-77.53922373708994,building,60458.0
1292897243,Virginia,VA,Loudoun County,107,39.04350173521111,-77.54087429950766,building,77498.0
1294595615,Tennessee,TN,Sumner County,165,36.41186544511472,-86.36966140352041,building,626571.0
1296163129,California,CA,Stanislaus County,99,37.66514737401328,-121.04003747175076,building,6017.0
1296723872,Texas,TX,Bexar County,29,29.68640301722139,-98.4626474985889,building,445.0
1300765126,Texas,TX,Dallas County,113,32.9836681552358,-96.65427329455416,building,280635.0
1301559332,Texas,TX,Hood County,221,32.34174517429652,-97.7312280300424,campus,1768886.0
1301654223,Virginia,VA,Loudoun County,107,38.94801698707017,-77.55898682593282,building,130181.0
1301654224,Virginia,VA,Loudoun County,107,38.95006466711818,-77.55887032015698,building,130174.0
1304357577,Virginia,VA,Prince William County,153,38.76814288611768,-77.53864812619635,building,181918.0
1307072785,Minnesota,MN,St. Louis County,137,46.82746658999977,-92.13043071418323,building,27162.0
1307920829,North Carolina,NC,Mecklenburg County,119,35.32975386752092,-80.76578188627896,building,62809.0
1309123033,Virginia,VA,Loudoun County,107,39.01519834588525,-77.4595379709394,building,70526.0
1309123034,Virginia,VA,Loudoun County,107,39.01640762355167,-77.46188736227928,building,101052.0
1310628998,Texas,TX,Bexar County,29,29.58014145508233,-98.54132736832202,building,36241.0
1312295357,South Carolina,SC,Aiken County,3,33.642273149086826,-81.84262698059472,campus,3608146.0
1312792611,Illinois,IL,DeKalb County,37,41.88853040860736,-88.72185807435966,building,568454.0
